ticket_id,emp_id,dept_id,ticket_type,category,priority,status,raised_date,resolved_date,resolution_hrs,sla_breached,reopen_count,satisfaction_score,assigned_to
TKT00845,EMP0047,DEPT19,Problem,Email,Low,Reopened,2022-08-08,2022-08-10 03:00:00,51.0,No,0,4,EMP0147
TKT00846,EMP0263,DEPT09,Incident,Application,Low,Resolved,2023-10-03,2023-10-07 05:18:00,101.3,Yes,0,5,EMP0027
TKT00847,EMP0396,DEPT15,Service Request,Application,Medium,Resolved,2022-02-14,2022-02-15 14:48:00,38.8,No,0,4,EMP0342
TKT00848,EMP0108,DEPT08,Problem,Cloud,Low,Closed,2021-09-09,2021-09-11 18:42:00,66.7,No,0,4,EMP0489
TKT00849,EMP0133,DEPT15,Service Request,Network,High,Resolved,2021-10-05,2021-10-06 03:54:00,27.9,Yes,0,4,EMP0136
TKT00850,EMP0112,DEPT06,Problem,Hardware,Low,Open,2021-06-01,2021-06-02 23:24:00,47.4,No,0,4,EMP0334
TKT00851,EMP0240,DEPT04,Incident,Software,Medium,Closed,2023-07-15,2023-07-16 17:12:00,41.2,No,0,2,EMP0279
TKT00852,EMP0134,DEPT08,Service Request,Database,Low,Resolved,2021-12-20,2021-12-22 20:06:00,68.1,No,1,3,EMP0299
TKT00853,EMP0017,DEPT06,Incident,Other,Low,In Progress,2023-07-01,2023-07-03 08:54:00,56.9,No,0,4,EMP0101
TKT00854,EMP0473,DEPT20,Service Request,Other,Critical,Resolved,2021-06-29,2021-06-29 02:48:00,2.8,No,0,2,EMP0127
TKT00855,EMP0060,DEPT02,Bug,Cloud,Low,In Progress,2022-10-17,2022-10-17 16:48:00,16.8,No,0,5,EMP0406
TKT00856,EMP0265,DEPT03,Incident,Network,High,In Progress,2022-12-13,2022-12-13 06:18:00,6.3,No,0,4,EMP0460
TKT00857,EMP0338,DEPT13,Incident,Other,Medium,Resolved,2021-05-13,2021-05-15 01:42:00,49.7,Yes,0,3,EMP0081
TKT00858,EMP0324,DEPT05,Change Request,Software,Low,Resolved,2022-08-18,2022-08-19 09:06:00,33.1,No,0,3,EMP0482
TKT00859,EMP0096,DEPT01,Incident,Hardware,Critical,Resolved,2022-09-07,2022-09-07 03:12:00,3.2,No,0,4,EMP0213
TKT00860,EMP0244,DEPT10,Problem,Software,Low,Reopened,2021-11-19,2021-11-20 11:06:00,35.1,No,0,3,EMP0419
TKT00861,EMP0072,DEPT15,Service Request,Network,High,Closed,2021-12-23,2021-12-24 06:06:00,30.1,Yes,1,2,EMP0060
TKT00862,EMP0240,DEPT17,Bug,Application,Low,Open,2023-01-11,2023-01-11 07:54:00,7.9,No,0,5,EMP0155
TKT00863,EMP0301,DEPT16,Problem,Software,High,Open,2023-11-08,2023-11-08 08:06:00,8.1,No,0,3,EMP0398
TKT00864,EMP0166,DEPT13,Problem,Email,Low,Resolved,2022-04-05,2022-04-06 21:06:00,45.1,No,0,4,EMP0163
TKT00865,EMP0191,DEPT18,Problem,Software,Medium,Resolved,2021-09-06,2021-09-08 11:30:00,59.5,Yes,0,2,EMP0454
TKT00866,EMP0289,DEPT18,Problem,Application,High,Closed,2022-02-16,2022-02-16 23:36:00,23.6,No,0,5,EMP0159
TKT00867,EMP0194,DEPT13,Bug,Other,Critical,Resolved,2021-10-12,2021-10-12 02:18:00,2.3,No,0,4,EMP0110
TKT00868,EMP0338,DEPT17,Change Request,Security,Critical,In Progress,2022-04-30,2022-04-30 04:00:00,4.0,No,0,4,EMP0368
TKT00869,EMP0302,DEPT15,Incident,Security,High,Resolved,2023-10-09,2023-10-09 15:12:00,15.2,No,0,4,EMP0415
TKT00870,EMP0462,DEPT17,Problem,Security,High,Closed,2021-02-23,2021-02-23 05:00:00,5.0,No,0,4,EMP0029
TKT00871,EMP0018,DEPT12,Incident,Other,Low,Closed,2023-01-10,2023-01-10 21:30:00,21.5,No,1,2,EMP0232
TKT00872,EMP0166,DEPT20,Incident,Cloud,Low,In Progress,2023-01-26,2023-01-27 03:18:00,27.3,No,0,4,EMP0291
TKT00873,EMP0360,DEPT19,Problem,Hardware,Low,Resolved,2023-08-16,2023-08-19 17:30:00,89.5,Yes,0,3,EMP0212
TKT00874,EMP0054,DEPT13,Change Request,Hardware,Medium,In Progress,2021-09-23,2021-09-24 10:00:00,34.0,No,0,4,EMP0113
TKT00875,EMP0323,DEPT09,Incident,Other,Medium,Resolved,2021-06-26,2021-06-27 16:42:00,40.7,No,0,4,EMP0337
TKT00876,EMP0184,DEPT17,Service Request,Software,Medium,Open,2021-05-15,2021-05-16 08:00:00,32.0,No,0,5,EMP0395
TKT00877,EMP0446,DEPT14,Incident,Database,Low,Closed,2022-09-26,2022-09-28 22:12:00,70.2,No,0,3,EMP0235
TKT00878,EMP0462,DEPT06,Problem,Hardware,High,Resolved,2023-03-27,2023-03-27 02:18:00,2.3,No,0,3,EMP0116
TKT00879,EMP0005,DEPT17,Bug,Email,Low,Closed,2023-09-08,2023-09-08 18:06:00,18.1,No,0,5,EMP0054
TKT00880,EMP0082,DEPT16,Incident,Email,Medium,Reopened,2023-12-13,2023-12-13 10:42:00,10.7,No,0,5,EMP0493
TKT00881,EMP0216,DEPT05,Change Request,Access,Medium,In Progress,2023-04-22,2023-04-22 19:18:00,19.3,No,0,5,EMP0465
TKT00882,EMP0244,DEPT02,Service Request,Email,High,Closed,2023-04-19,2023-04-20 05:06:00,29.1,Yes,0,4,EMP0349
TKT00883,EMP0172,DEPT07,Service Request,Hardware,High,Closed,2021-06-01,2021-06-02 00:06:00,24.1,Yes,3,2,EMP0463
TKT00884,EMP0173,DEPT03,Bug,Database,Medium,Resolved,2021-09-14,2021-09-14 13:30:00,13.5,No,0,5,EMP0010
TKT00885,EMP0332,DEPT20,Bug,Application,Low,Resolved,2022-10-12,2022-10-15 20:12:00,92.2,Yes,0,2,EMP0016
TKT00886,EMP0463,DEPT12,Incident,Security,Medium,Resolved,2021-06-01,2021-06-03 21:24:00,69.4,Yes,0,3,EMP0274
TKT00887,EMP0052,DEPT10,Problem,Software,Low,Closed,2023-07-11,2023-07-13 05:00:00,53.0,No,0,3,EMP0331
TKT00888,EMP0096,DEPT04,Change Request,Application,Medium,Resolved,2023-08-13,2023-08-13 02:24:00,2.4,No,1,4,EMP0352
TKT00889,EMP0468,DEPT20,Service Request,Database,Medium,Resolved,2023-11-26,2023-11-28 14:00:00,62.0,Yes,0,2,EMP0375
TKT00890,EMP0184,DEPT14,Bug,Cloud,Low,In Progress,2022-12-07,2022-12-07 10:00:00,10.0,No,0,4,EMP0063
TKT00891,EMP0157,DEPT13,Change Request,Security,Low,Open,2021-09-20,2021-09-22 17:24:00,65.4,No,0,2,EMP0254
TKT00892,EMP0084,DEPT13,Problem,Access,Critical,Open,2022-01-08,2022-01-08 05:18:00,5.3,Yes,0,2,EMP0482
TKT00893,EMP0240,DEPT10,Service Request,Cloud,Critical,In Progress,2021-09-22,2021-09-22 05:30:00,5.5,Yes,0,4,EMP0272
TKT00894,EMP0280,DEPT12,Service Request,Hardware,Medium,Resolved,2023-06-06,2023-06-07 05:54:00,29.9,No,0,3,EMP0421
TKT00895,EMP0096,DEPT01,Problem,Database,Low,Open,2023-10-27,2023-10-28 15:54:00,39.9,No,0,5,EMP0183
TKT00896,EMP0386,DEPT11,Service Request,Security,Low,In Progress,2021-04-24,2021-04-26 23:18:00,71.3,No,0,5,EMP0471
TKT00897,EMP0012,DEPT16,Problem,Access,Medium,Closed,2021-09-12,2021-09-12 07:24:00,7.4,No,0,3,EMP0086
TKT00898,EMP0225,DEPT07,Service Request,Software,Critical,Closed,2023-11-28,2023-11-28 05:42:00,5.7,Yes,2,5,EMP0073
TKT00899,EMP0415,DEPT01,Incident,Software,Low,Closed,2021-11-10,2021-11-13 06:30:00,78.5,Yes,0,4,EMP0478
TKT00900,EMP0316,DEPT07,Problem,Other,High,Closed,2022-09-15,2022-09-15 05:54:00,5.9,No,0,4,EMP0062
TKT00901,EMP0234,DEPT14,Change Request,Hardware,Low,In Progress,2021-12-04,2021-12-04 13:00:00,13.0,No,1,4,EMP0041
TKT00902,EMP0304,DEPT05,Incident,Email,Critical,In Progress,2021-11-28,2021-11-28 04:42:00,4.7,Yes,2,5,EMP0189
TKT00903,EMP0295,DEPT15,Change Request,Database,Medium,Resolved,2022-10-23,2022-10-25 19:12:00,67.2,Yes,0,3,EMP0374
TKT00904,EMP0356,DEPT19,Service Request,Access,High,Closed,2022-04-07,2022-04-07 19:18:00,19.3,No,0,3,EMP0282
TKT00905,EMP0223,DEPT05,Change Request,Access,Medium,Closed,2022-12-10,2022-12-12 11:54:00,59.9,Yes,0,4,EMP0229
TKT00906,EMP0375,DEPT10,Incident,Email,Medium,Resolved,2023-11-29,2023-12-01 20:24:00,68.4,Yes,0,3,EMP0048
TKT00907,EMP0205,DEPT13,Problem,Email,Low,Open,2022-08-05,2022-08-09 04:42:00,100.7,Yes,1,3,EMP0470
TKT00908,EMP0243,DEPT08,Bug,Cloud,Low,Resolved,2021-06-11,2021-06-12 03:54:00,27.9,No,1,4,EMP0478
TKT00909,EMP0428,DEPT05,Change Request,Security,Critical,Resolved,2022-05-29,2022-05-29 05:24:00,5.4,Yes,0,5,EMP0286
TKT00910,EMP0125,DEPT01,Bug,Cloud,Critical,Resolved,2022-02-07,2022-02-07 02:12:00,2.2,No,1,3,EMP0144
TKT00911,EMP0130,DEPT08,Change Request,Network,High,Closed,2022-07-17,2022-07-17 05:18:00,5.3,No,0,3,EMP0163
TKT00912,EMP0371,DEPT15,Change Request,Network,Medium,Resolved,2021-09-14,2021-09-16 10:18:00,58.3,Yes,2,4,EMP0081
TKT00913,EMP0192,DEPT09,Problem,Hardware,High,Closed,2022-09-13,2022-09-13 12:30:00,12.5,No,3,3,EMP0108
TKT00914,EMP0308,DEPT16,Service Request,Other,Low,Resolved,2023-12-29,2023-12-31 15:30:00,63.5,No,0,5,EMP0186
TKT00915,EMP0173,DEPT13,Incident,Database,Medium,Resolved,2021-07-11,2021-07-12 04:42:00,28.7,No,0,5,EMP0418
TKT00916,EMP0248,DEPT15,Incident,Access,Medium,Closed,2023-10-27,2023-10-29 06:06:00,54.1,Yes,0,5,EMP0497
TKT00917,EMP0348,DEPT15,Incident,Security,Medium,Resolved,2021-12-12,2021-12-12 17:48:00,17.8,No,2,4,EMP0337
TKT00918,EMP0206,DEPT12,Service Request,Software,Medium,Resolved,2021-11-12,2021-11-13 07:00:00,31.0,No,3,3,EMP0144
TKT00919,EMP0154,DEPT07,Bug,Software,Low,Closed,2021-12-17,2021-12-17 16:24:00,16.4,No,0,2,EMP0379
TKT00920,EMP0021,DEPT15,Incident,Application,Medium,Closed,2022-11-23,2022-11-23 13:24:00,13.4,No,0,4,EMP0459
TKT00921,EMP0498,DEPT05,Bug,Email,High,Open,2021-03-26,2021-03-27 10:54:00,34.9,Yes,0,5,EMP0091
TKT00922,EMP0476,DEPT14,Service Request,Hardware,Medium,Resolved,2021-02-28,2021-03-01 08:12:00,32.2,No,1,2,EMP0222
TKT00923,EMP0450,DEPT02,Service Request,Application,Low,Resolved,2021-06-16,2021-06-17 04:12:00,28.2,No,0,1,EMP0456
TKT00924,EMP0120,DEPT08,Problem,Application,Low,Closed,2021-04-04,2021-04-06 16:06:00,64.1,No,0,5,EMP0464
TKT00925,EMP0391,DEPT05,Incident,Other,Low,Reopened,2022-06-27,2022-06-29 05:30:00,53.5,No,0,2,EMP0259
TKT00926,EMP0479,DEPT04,Problem,Database,Low,In Progress,2022-03-08,2022-03-09 17:06:00,41.1,No,1,2,EMP0409
TKT00927,EMP0462,DEPT10,Incident,Access,Medium,In Progress,2023-05-04,2023-05-06 20:24:00,68.4,Yes,1,5,EMP0236
TKT00928,EMP0475,DEPT12,Service Request,Security,Medium,Closed,2021-03-04,2021-03-04 23:30:00,23.5,No,0,2,EMP0133
TKT00929,EMP0260,DEPT02,Service Request,Software,High,Resolved,2023-10-17,2023-10-17 15:48:00,15.8,No,0,2,EMP0137
TKT00930,EMP0056,DEPT12,Change Request,Software,Medium,In Progress,2022-08-17,2022-08-19 01:30:00,49.5,Yes,0,4,EMP0433
TKT00931,EMP0216,DEPT15,Change Request,Software,High,Open,2022-09-11,2022-09-12 10:42:00,34.7,Yes,2,4,EMP0349
TKT00932,EMP0219,DEPT13,Service Request,Network,Low,Resolved,2023-09-17,2023-09-20 23:06:00,95.1,Yes,0,3,EMP0334
TKT00933,EMP0397,DEPT14,Service Request,Database,Medium,Closed,2022-05-17,2022-05-19 19:30:00,67.5,Yes,0,4,EMP0456
TKT00934,EMP0138,DEPT03,Bug,Hardware,High,Resolved,2023-04-12,2023-04-12 13:42:00,13.7,No,0,4,EMP0348
TKT00935,EMP0489,DEPT20,Bug,Software,Low,Resolved,2022-09-02,2022-09-05 05:36:00,77.6,Yes,0,4,EMP0256
TKT00936,EMP0296,DEPT10,Problem,Other,Low,Closed,2023-07-18,2023-07-21 16:54:00,88.9,Yes,0,1,EMP0025
TKT00937,EMP0206,DEPT12,Change Request,Software,High,In Progress,2021-05-30,2021-05-30 01:42:00,1.7,No,0,2,EMP0058
TKT00938,EMP0304,DEPT17,Change Request,Hardware,Medium,Open,2021-05-03,2021-05-05 21:36:00,69.6,Yes,0,4,EMP0255
TKT00939,EMP0015,DEPT18,Service Request,Network,High,Closed,2021-11-20,2021-11-20 22:12:00,22.2,No,0,4,EMP0100
TKT00940,EMP0084,DEPT16,Service Request,Other,Low,Closed,2023-06-20,2023-06-23 19:00:00,91.0,Yes,0,4,EMP0330
TKT00941,EMP0263,DEPT02,Problem,Application,High,Resolved,2023-05-02,2023-05-03 00:12:00,24.2,Yes,0,4,EMP0495
TKT00942,EMP0086,DEPT16,Change Request,Hardware,Medium,Resolved,2023-09-19,2023-09-21 19:48:00,67.8,Yes,0,4,EMP0084
TKT00943,EMP0473,DEPT03,Bug,Application,Low,Resolved,2023-08-10,2023-08-13 02:54:00,74.9,Yes,0,1,EMP0446
TKT00944,EMP0154,DEPT12,Incident,Email,Medium,Resolved,2022-02-22,2022-02-24 09:00:00,57.0,Yes,0,5,EMP0332
TKT00945,EMP0454,DEPT11,Problem,Cloud,Low,Open,2022-11-28,2022-11-29 02:36:00,26.6,No,1,5,EMP0479
TKT00946,EMP0306,DEPT07,Incident,Software,Medium,Resolved,2021-10-22,2021-10-23 16:12:00,40.2,No,0,4,EMP0418
TKT00947,EMP0495,DEPT10,Bug,Hardware,Low,In Progress,2022-10-03,2022-10-04 10:06:00,34.1,No,0,3,EMP0347
TKT00948,EMP0358,DEPT17,Bug,Cloud,Low,Closed,2022-10-16,2022-10-20 07:36:00,103.6,Yes,0,4,EMP0013
TKT00949,EMP0483,DEPT06,Incident,Security,Low,Resolved,2022-12-09,2022-12-10 15:48:00,39.8,No,1,4,EMP0355
TKT00950,EMP0269,DEPT01,Problem,Other,Low,Resolved,2023-03-28,2023-03-31 15:54:00,87.9,Yes,0,3,EMP0271
TKT00951,EMP0102,DEPT04,Incident,Database,Critical,Open,2021-09-25,2021-09-25 01:36:00,1.6,No,0,4,EMP0211
TKT00952,EMP0488,DEPT05,Problem,Email,Low,Open,2023-01-29,2023-02-01 21:48:00,93.8,Yes,0,4,EMP0408
TKT00953,EMP0498,DEPT18,Problem,Security,Medium,Closed,2023-11-21,2023-11-23 13:54:00,61.9,Yes,0,5,EMP0175
TKT00954,EMP0291,DEPT09,Service Request,Security,Low,Closed,2021-08-06,2021-08-07 18:36:00,42.6,No,1,2,EMP0449
TKT00955,EMP0385,DEPT02,Change Request,Email,Medium,Closed,2022-10-16,2022-10-18 17:36:00,65.6,Yes,0,3,EMP0380
TKT00956,EMP0072,DEPT01,Change Request,Application,Critical,Closed,2022-05-11,2022-05-11 03:00:00,3.0,No,1,4,EMP0421
TKT00957,EMP0067,DEPT17,Bug,Hardware,Low,In Progress,2023-08-14,2023-08-18 09:36:00,105.6,Yes,0,5,EMP0076
TKT00958,EMP0340,DEPT07,Service Request,Access,Critical,Closed,2021-09-08,2021-09-08 02:18:00,2.3,No,3,4,EMP0114
TKT00959,EMP0171,DEPT17,Change Request,Software,Low,In Progress,2022-07-02,2022-07-02 10:42:00,10.7,No,0,4,EMP0464
TKT00960,EMP0404,DEPT12,Problem,Other,High,Open,2023-07-10,2023-07-11 05:48:00,29.8,Yes,1,1,EMP0228
TKT00961,EMP0492,DEPT01,Problem,Network,Medium,Closed,2022-05-23,2022-05-23 17:42:00,17.7,No,0,4,EMP0237
TKT00962,EMP0028,DEPT15,Incident,Hardware,High,Closed,2021-10-16,2021-10-16 08:24:00,8.4,No,0,5,EMP0232
TKT00963,EMP0497,DEPT13,Incident,Software,Medium,Closed,2021-07-18,2021-07-20 16:12:00,64.2,Yes,0,4,EMP0068
TKT00964,EMP0047,DEPT11,Problem,Hardware,Medium,Closed,2021-04-14,2021-04-16 18:00:00,66.0,Yes,1,5,EMP0296
TKT00965,EMP0159,DEPT20,Problem,Security,Low,Reopened,2022-08-18,2022-08-20 20:36:00,68.6,No,0,4,EMP0221
TKT00966,EMP0406,DEPT15,Incident,Access,Low,In Progress,2023-02-26,2023-03-01 23:06:00,95.1,Yes,0,5,EMP0205
TKT00967,EMP0393,DEPT12,Change Request,Network,Critical,Reopened,2023-05-07,2023-05-07 04:48:00,4.8,Yes,0,2,EMP0350
TKT00968,EMP0073,DEPT20,Bug,Hardware,Medium,Resolved,2022-05-24,2022-05-25 05:48:00,29.8,No,2,2,EMP0166
TKT00969,EMP0411,DEPT11,Incident,Software,Medium,Closed,2021-11-24,2021-11-24 03:24:00,3.4,No,0,2,EMP0209
TKT00970,EMP0178,DEPT10,Change Request,Network,High,Closed,2022-11-02,2022-11-03 07:18:00,31.3,Yes,0,4,EMP0097
TKT00971,EMP0235,DEPT12,Change Request,Network,Medium,Resolved,2022-10-03,2022-10-05 11:24:00,59.4,Yes,2,3,EMP0100
TKT00972,EMP0203,DEPT02,Change Request,Database,Critical,Closed,2022-01-24,2022-01-24 05:42:00,5.7,Yes,2,4,EMP0240
TKT00973,EMP0085,DEPT17,Service Request,Other,High,Resolved,2021-11-23,2021-11-23 17:30:00,17.5,No,0,5,EMP0002
TKT00974,EMP0236,DEPT19,Service Request,Security,Medium,Closed,2023-10-18,2023-10-19 06:18:00,30.3,No,1,4,EMP0058
TKT00975,EMP0001,DEPT04,Change Request,Database,High,In Progress,2023-11-21,2023-11-22 06:24:00,30.4,Yes,0,3,EMP0143
TKT00976,EMP0338,DEPT15,Problem,Software,Low,Resolved,2023-08-15,2023-08-18 05:48:00,77.8,Yes,0,5,EMP0467
TKT00977,EMP0076,DEPT16,Service Request,Software,Low,Open,2023-10-19,2023-10-22 22:48:00,94.8,Yes,1,4,EMP0032
TKT00978,EMP0103,DEPT14,Incident,Application,Medium,Resolved,2022-09-24,2022-09-26 11:12:00,59.2,Yes,1,4,EMP0331
TKT00979,EMP0453,DEPT17,Service Request,Hardware,Low,In Progress,2023-10-16,2023-10-19 17:12:00,89.2,Yes,0,5,EMP0424
TKT00980,EMP0089,DEPT02,Problem,Hardware,High,Open,2021-02-17,2021-02-18 01:24:00,25.4,Yes,0,5,EMP0024
TKT00981,EMP0155,DEPT18,Bug,Application,Critical,Resolved,2021-07-04,2021-07-04 03:30:00,3.5,No,0,4,EMP0474
TKT00982,EMP0158,DEPT19,Service Request,Cloud,Medium,Resolved,2023-03-17,2023-03-18 02:00:00,26.0,No,1,5,EMP0391
TKT00983,EMP0042,DEPT17,Change Request,Email,Medium,Open,2023-11-02,2023-11-03 19:48:00,43.8,No,2,4,EMP0323
TKT00984,EMP0095,DEPT03,Change Request,Hardware,Critical,Resolved,2023-07-26,2023-07-26 05:06:00,5.1,Yes,0,4,EMP0359
TKT00985,EMP0121,DEPT05,Change Request,Email,Medium,Reopened,2022-05-09,2022-05-11 05:24:00,53.4,Yes,1,4,EMP0183
TKT00986,EMP0440,DEPT13,Bug,Hardware,Medium,In Progress,2022-03-17,2022-03-18 09:12:00,33.2,No,0,4,EMP0418
TKT00987,EMP0105,DEPT11,Problem,Other,Medium,Resolved,2022-12-24,2022-12-24 02:54:00,2.9,No,0,4,EMP0079
TKT00988,EMP0224,DEPT15,Incident,Cloud,Critical,Open,2021-04-10,2021-04-10 01:18:00,1.3,No,0,4,EMP0417
TKT00989,EMP0047,DEPT09,Problem,Access,Medium,In Progress,2021-04-14,2021-04-15 22:36:00,46.6,No,0,3,EMP0225
TKT00990,EMP0371,DEPT05,Bug,Cloud,High,Closed,2022-07-31,2022-07-31 23:06:00,23.1,No,0,4,EMP0478
TKT00991,EMP0126,DEPT05,Change Request,Software,High,Resolved,2023-10-11,2023-10-12 04:42:00,28.7,Yes,2,4,EMP0275
TKT00992,EMP0079,DEPT07,Problem,Application,Medium,Resolved,2023-08-22,2023-08-22 10:42:00,10.7,No,0,5,EMP0033
TKT00993,EMP0351,DEPT03,Incident,Software,Medium,In Progress,2022-08-09,2022-08-10 05:24:00,29.4,No,0,3,EMP0013
TKT00994,EMP0285,DEPT20,Change Request,Access,High,Closed,2021-01-17,2021-01-17 23:00:00,23.0,No,1,5,EMP0475
TKT00995,EMP0433,DEPT13,Incident,Database,Medium,Closed,2021-08-09,2021-08-09 23:18:00,23.3,No,0,5,EMP0480
TKT00996,EMP0398,DEPT09,Service Request,Software,High,In Progress,2023-06-02,2023-06-02 03:54:00,3.9,No,0,4,EMP0189
TKT00997,EMP0192,DEPT13,Incident,Software,Critical,Open,2021-10-02,2021-10-02 01:48:00,1.8,No,0,4,EMP0167
TKT00998,EMP0003,DEPT08,Change Request,Software,Medium,Open,2022-06-26,2022-06-27 13:42:00,37.7,No,1,4,EMP0333
TKT00999,EMP0245,DEPT02,Service Request,Network,High,Closed,2023-01-20,2023-01-21 10:54:00,34.9,Yes,0,5,EMP0266
TKT01000,EMP0082,DEPT02,Change Request,Email,High,In Progress,2023-04-06,2023-04-07 06:06:00,30.1,Yes,0,4,EMP0338
TKT01001,EMP0177,DEPT10,Change Request,Cloud,High,Resolved,2023-01-20,2023-01-21 03:42:00,27.7,Yes,0,3,EMP0024
TKT01002,EMP0052,DEPT01,Service Request,Database,Medium,In Progress,2021-04-03,2021-04-05 13:06:00,61.1,Yes,2,4,EMP0019
TKT01003,EMP0242,DEPT05,Incident,Cloud,Low,In Progress,2023-04-01,2023-04-04 02:24:00,74.4,Yes,0,4,EMP0013
TKT01004,EMP0282,DEPT07,Bug,Other,Medium,Open,2021-04-15,2021-04-17 09:18:00,57.3,Yes,0,3,EMP0472
TKT01005,EMP0352,DEPT14,Bug,Email,High,Resolved,2022-02-03,2022-02-03 12:12:00,12.2,No,0,4,EMP0078
TKT01006,EMP0202,DEPT19,Bug,Database,Medium,Open,2023-01-13,2023-01-14 11:00:00,35.0,No,0,3,EMP0248
TKT01007,EMP0358,DEPT07,Bug,Other,High,Resolved,2022-08-15,2022-08-16 02:42:00,26.7,Yes,0,4,EMP0439
TKT01008,EMP0109,DEPT14,Problem,Security,Medium,Resolved,2021-05-31,2021-05-31 19:30:00,19.5,No,2,4,EMP0350
TKT01009,EMP0468,DEPT05,Bug,Network,Medium,Resolved,2023-03-03,2023-03-05 01:48:00,49.8,Yes,0,5,EMP0092
TKT01010,EMP0242,DEPT14,Service Request,Software,Low,Closed,2023-10-30,2023-11-02 17:30:00,89.5,Yes,1,4,EMP0374
TKT01011,EMP0343,DEPT18,Bug,Network,High,Closed,2023-07-12,2023-07-13 05:00:00,29.0,Yes,1,4,EMP0066
TKT01012,EMP0193,DEPT19,Change Request,Cloud,Medium,Closed,2022-07-27,2022-07-27 15:06:00,15.1,No,0,5,EMP0034
TKT01013,EMP0426,DEPT09,Bug,Database,Low,Closed,2021-09-01,2021-09-02 21:24:00,45.4,No,0,4,EMP0159
TKT01014,EMP0238,DEPT07,Incident,Other,Low,In Progress,2021-09-21,2021-09-21 20:30:00,20.5,No,2,5,EMP0096
TKT01015,EMP0362,DEPT01,Service Request,Access,High,In Progress,2021-07-18,2021-07-19 07:42:00,31.7,Yes,1,3,EMP0164
TKT01016,EMP0125,DEPT03,Service Request,Other,Medium,Resolved,2023-03-18,2023-03-20 20:06:00,68.1,Yes,0,5,EMP0238
TKT01017,EMP0391,DEPT06,Problem,Network,Low,Resolved,2023-02-04,2023-02-07 23:36:00,95.6,Yes,0,3,EMP0340
TKT01018,EMP0470,DEPT02,Change Request,Software,Critical,Resolved,2022-11-26,2022-11-26 02:06:00,2.1,No,0,5,EMP0434
TKT01019,EMP0050,DEPT09,Service Request,Access,High,Open,2023-01-19,2023-01-20 10:12:00,34.2,Yes,0,3,EMP0485
TKT01020,EMP0199,DEPT16,Incident,Cloud,Critical,Resolved,2021-10-23,2021-10-23 05:36:00,5.6,Yes,0,3,EMP0100
TKT01021,EMP0066,DEPT03,Bug,Access,Medium,Closed,2022-02-12,2022-02-13 22:54:00,46.9,No,2,2,EMP0062
TKT01022,EMP0163,DEPT08,Service Request,Email,Medium,Resolved,2023-11-09,2023-11-10 21:30:00,45.5,No,0,3,EMP0218
TKT01023,EMP0391,DEPT15,Incident,Security,High,Reopened,2023-04-03,2023-04-04 08:42:00,32.7,Yes,1,4,EMP0014
TKT01024,EMP0479,DEPT06,Bug,Software,Medium,Resolved,2023-10-22,2023-10-24 22:12:00,70.2,Yes,0,4,EMP0310
TKT01025,EMP0069,DEPT16,Problem,Network,High,In Progress,2021-03-24,2021-03-24 07:54:00,7.9,No,0,5,EMP0155
TKT01026,EMP0205,DEPT04,Service Request,Database,Low,Resolved,2021-04-03,2021-04-06 04:00:00,76.0,Yes,1,3,EMP0117
TKT01027,EMP0396,DEPT03,Service Request,Application,Medium,Resolved,2021-03-21,2021-03-21 13:00:00,13.0,No,0,3,EMP0496
TKT01028,EMP0168,DEPT15,Incident,Access,Low,Resolved,2021-10-08,2021-10-09 19:54:00,43.9,No,0,4,EMP0294
TKT01029,EMP0460,DEPT11,Change Request,Hardware,Low,Resolved,2022-11-14,2022-11-15 22:54:00,46.9,No,0,2,EMP0355
TKT01030,EMP0145,DEPT20,Problem,Application,Low,Resolved,2023-08-29,2023-08-30 04:48:00,28.8,No,0,5,EMP0406
TKT01031,EMP0420,DEPT12,Change Request,Cloud,Low,Open,2023-11-30,2023-11-30 10:30:00,10.5,No,0,4,EMP0064
TKT01032,EMP0346,DEPT16,Service Request,Hardware,Critical,Resolved,2023-07-25,2023-07-25 02:48:00,2.8,No,2,4,EMP0394
TKT01033,EMP0374,DEPT09,Change Request,Hardware,Low,Resolved,2021-11-02,2021-11-06 06:24:00,102.4,Yes,1,3,EMP0471
TKT01034,EMP0447,DEPT19,Bug,Hardware,High,Reopened,2023-11-22,2023-11-22 05:06:00,5.1,No,0,2,EMP0112
TKT01035,EMP0218,DEPT18,Problem,Other,High,Resolved,2021-10-14,2021-10-15 02:12:00,26.2,Yes,1,4,EMP0391
TKT01036,EMP0306,DEPT18,Change Request,Application,Medium,Closed,2022-11-03,2022-11-04 07:54:00,31.9,No,0,4,EMP0204
TKT01037,EMP0202,DEPT11,Bug,Cloud,Low,Resolved,2022-10-15,2022-10-19 03:24:00,99.4,Yes,0,5,EMP0271
TKT01038,EMP0274,DEPT11,Incident,Network,High,Open,2021-11-29,2021-11-29 16:54:00,16.9,No,0,4,EMP0413
TKT01039,EMP0037,DEPT17,Change Request,Security,Medium,In Progress,2023-03-16,2023-03-18 00:48:00,48.8,Yes,0,5,EMP0322
TKT01040,EMP0178,DEPT05,Problem,Cloud,High,Resolved,2022-09-05,2022-09-05 05:06:00,5.1,No,0,5,EMP0356
TKT01041,EMP0251,DEPT19,Bug,Network,High,Reopened,2022-11-20,2022-11-21 02:00:00,26.0,Yes,0,3,EMP0045
